"ID_PK","ID","Interest"
"3915","4500","Drawing"
"3916","4500","Writing"
"3917","4474","Computers"
"3918","4492","Soccer"
"3919","4492","Reading"
"3920","4508","I play sport ,and cook"
"3921","4492","High Jumping"
"3922","4483","Running"
"3923","4483","Swimming"
"3924","4483","Baseball"
"3925","4497","Soccer"
"3926","4487","Video Games"
"3927","4497","Excercising"
"3928","4487","Comics"
"3929","4497","Bmxing"
"3930","4487","Animation"
"3931","4487","Discovering new things"
"3933","4487","Rock music"
"3934","4506","Helping Mankind"
"3935","4486","Soccer"
"3936","4489","Singing"
"3937","4501","Computer"
"3938","4501","Texting"
"3939","4501","Writting"
"3940","4501","Listen To Music With Meaning"
"3941","4501","Drawing"
"3942","4501","Painting"
"3943","4499","Soccer"
"3944","4499","Lacrosse"
"3945","4491","Video Gaming"
"3946","4499","Track"
"3947","4491","Metal Music"
"3948","4499","Drawing"
"3949","4491","Martial Arts"
"3950","4491","Writing"
"3951","4490","Skateboarding"
"3952","4490","Hunting"
"3953","4503","Playing sports"
"3954","4484","Boxing"
"3955","4484","Gamer"
"3956","4484","Exercising"
"3957","4504","Dance "
"3958","4504","Play soccer"
"3959","4504","Sing"
"3960","4421","Music ,singing, dancing, and helping others"
"3961","4522","Snowboarding"
"3962","4514","Horseback riding"
"3963","4520","Playing guitar"
"3964","4518","School"
"3965","4528","Reading suspense novels"
"3966","4530","Singin and learning"
"3967","4533","Dance"
"3968","4533","Sing"
"3969","4533","Play soccer"
"3970","4426","Collecting old paintings"
"3971","4513","Playing basketball, dancing at pow wows, and spend"
"3972","4539","Fishing, Camping, Spending time with family,"
"3973","4526","Ride 4 wheelers"
"3974","4526","Hunting"
"3975","4526","Family"
"3976","4526","Animals"
"3977","4526","Videogames"
"3978","4541","Music"
"3979","4541","Cooking"
"3980","4524","Music"
"3981","4524","Medicine"
"3982","4524","Taking care of ederly people"
"3983","4524","Horse back riding"
"3984","4524","Cooking"
"3985","4524","Hanging out with friends"
"3986","4543","Cheerlead"
"3987","4543","Horse backride "
"3988","4540","Baseball"
"3989","4545","Dancing"
"3990","4545","Meeting new people"
"3991","4545","Learning new things"
"3992","4560","Running"
"3993","4556","Wrestling"
"3994","4546","Swimming."
"3995","4556","Football"
"3996","4556","Baseball"
"3997","4556","Swimming"
"3998","4556","Video Games"
"3999","4556","Cars"
"4000","4556","Computers"
"4001","4557","Drawing"
"4003","4554","Cooking"
"4004","4554","Computer"
"4005","4566","Take a pictures play soccer ride bike shopping "
"4007","4554","Gym"
"4008","4548","Playing the Drums"
"4009","4548","Running/Walking"
"4010","4548","Writing"
"4011","4555","Paintball"
"4012","4559","Singing"
"4013","4559","Dancing"
"4014","4559","Computers"
"4015","4559","Talknig on the telephone"
"4016","4558","Swimming and dancing"
"4017","4549","Skateboarding"
"4018","4549","Reading"
"4019","4562","Playing football"
"4020","4562","Playing lacrosse"
"4021","4547","Feild Hockey"
"4022","4547","Soft Ball"
"4023","4547","Traveling"
"4024","4564","Basktball"
"4025","4564","Weightlifting"
"4026","4561","Shopping"
"4027","4561","Practicing Baseball"
"4028","4561","Community Service"
"4029","4561","Spending time with my family"
"4030","4552","Sports"
"4031","4552","Children "
"4032","4550","Softball"
"4033","4552","Dancing"
"4034","4550","Basketball"
"4035","4550","Field Hockey"
"4036","4552","Foreign Languages"
"4037","4550","Dance"
"4038","4550","Music"
"4039","4571","Singing"
"4040","4571","Acting"
"4041","4571","Reading"
"4042","4571","Coloring"
"4043","4588","Football"
"4044","4588","Basketball"
"4045","4589","Basketball"
"4046","4589","Dancing"
"4047","4584","Swimming"
"4048","4586","Adventuring and discovering new things"
"4049","4586","Making poems and writing down feeligns"
"4050","4586","Designing and decorating things"
"4051","4586","Making creative things"
"4052","4583","Sports"
"4053","4581","Reading"
"4054","4581","Writing"
"4055","4581","Sports"
"4057","4578","Reading"
"4058","4578","Working with computers"
"4059","4578","Writting"
"4060","4592","Drawing"
"4061","4592","Skateboarding"
"4062","4592","Picking up girls"
"4063","4596","Testing Out games"
"4064","4596","Football"
"4065","4592","Making people feel good about thereselves"
"4066","4596","Backyard Wrestling"
"4067","4592","Painting"
"4068","4596","Going Out on a date"
"4069","4592","Food"
"4070","4596","Girlfriends"
"4071","4576","Music/ playing violin"
"4072","4596","Girls"
"4073","4604","Football/Basketball"
"4074","4592","Being physically fit(working out)"
"4075","4576","Playing field hockey"
"4076","4596","Working Out"
"4077","4576","Watching movies"
"4078","4575","Field Hockey"
"4079","4596","Running or Jogging"
"4080","4575","Reading"
"4082","4575","Writing"
"4084","4575","Baking"
"4085","4576","Reading"
"4086","4596","Swimming"
"4087","4575","Exercising"
"4089","4592","Basketball"
"4090","4596","Playing Drums"
"4091","4600","Playing video games."
"4092","4575","Watching Sports Events"
"4094","4596","Playing Guitar"
"4095","4575","Traveling"
"4096","4592","Playing video games"
"4097","4592","Cooking"
"4098","4596","Listening To Music"
"4099","4576","Traveling"
"4100","4600","Hanging with friends."
"4101","4596","Going To The Movies"
"4102","4592","Swimming"
"4103","4596","Going On Trips"
"4104","4591","Working with childern"
"4105","4600","Driving."
"4106","4601","Basketball"
"4107","4595","Reading"
"4108","4595","Art"
"4109","4595","Field Hockey"
"4110","4595","Lacrosse"
"4111","4595","Video Games"
"4112","4595","Charity Work"
"4113","4607","Automobiles"
"4114","4607","Football"
"4115","4593","Reading"
"4116","4593","Volunteering"
"4117","4602","Music"
"4118","4602","Culture"
"4119","4602","Concerts"
"4120","4602","Family/Friends"
"4121","4602","School"
"4122","4615","Basketball"
"4123","4624","Dancing and volleyball"
"4124","4622","Working"
"4125","4616","Organizing"
"4126","4616","Researching"
"4127","4616","Learning"
"4128","4620","Cars"
"4129","4620","Sports"
"4130","4627","Detailing cars and trucks/SUV's"
"4131","4621","Basketball"
"4132","4621","Baseball"
"4133","4621","Football"
"4134","4621","Hanging with firends"
"4136","4625","Track and Field"
"4137","4625","Communication"
"4138","4621","Cars"
"4139","4625","Drawing"
"4141","4627","Basketball"
"4142","4627","Football"
"4143","4618","Dancing"
"4144","4625","Piano"
"4145","4627","Moutain climbing"
"4147","4625","Shopping"
"4148","4618","Shopping"
"4149","4625","Horse Backriding"
"4150","4609","Singing"
"4151","4625","Painting"
"4152","4614","Play Baseball"
"4153","4609","Performing"
"4154","4609","Writing"
"4155","4609","Reading"
"4156","4614","In  JROTC"
"4157","4609","Teaching"
"4158","4625","Computer Skills"
"4159","4609","Speaking"
"4160","4625","Reading"
"4162","4613","Drawing, Sketching, and Painting"
"4163","4618","Computers"
"4164","4613","Kayaking and Canoeing"
"4166","4625","Texting"
"4167","4613","Computers"
"4168","4625","Writing"
"4169","4613","Caring for Animals"
"4170","4613","Traveling"
"4171","4613","Writing"
"4172","4619","Electronics"
"4173","4613","Music"
"4174","4613","Photography"
"4175","4629","Playing videogames"
"4176","4623","Skate boarding"
"4177","4619","Writing"
"4178","4613","Books and Movies"
"4179","4632","Bowling"
"4180","4623","Working on computers"
"4181","4630","Basketball"
"4182","4633","Soccer"
"4183","4623","Doing homework"
"4184","4636","Web Designer"
"4185","4637","Football"
"4186","4638","Taking pictures of the earth."
"4187","4638","Riding horses"
"4188","4638","Volunteering as much as i can"
"4189","4639","Myspace"
"4190","4656","Sports"
"4191","4642","Soccer"
"4192","4647","Dance"
"4193","4647","Colorguard"
"4194","4663","Singing"
"4195","4663","Martial arts"
"4196","4663","Drawing"
"4197","4663","Writing poems and stories"
"4198","4663","Being with friends and family"
"4199","4647","Girl scouts"
"4200","4647","Show choir"
"4201","4648","Lacrosse"
"4706","5074","Sports"
"4707","5070","Swimming"
"4708","5070","Reading"
"4709","5070","Running"
"4723","4627","Community service projects"
"4724","4626","Play Basketball"
"4725","4615","Taking walks "
"4202","4648","Soccer"
"4203","4648","Shopping"
"4204","4654","Wrestling"
"4205","4662","Fishing"
"4206","4663","Photography"
"4207","4662","Hunting"
"4208","4662","Playing basketball"
"4209","4668","Sports"
"4210","4666","Sports"
"4211","4662","Play video games"
"4212","4663","Playing video games"
"4213","4664","Sports"
"4214","4663","Computers"
"4216","4662","Surf the net"
"4217","4663","Watching plays/musicals"
"4218","4658","Soccer "
"4219","4645","Fishing"
"4220","4667","Love writing, music, and cooking"
"4221","4645","Bowling"
"4222","4649","Writing stories"
"4223","4650","Sociology"
"4224","4650","History"
"4225","4650","Reading"
"4226","4650","Rhetoric"
"4227","4671","Gardening, mentoring, and working with others."
"4228","4672","Playing Sports"
"4229","4675","Hip hop dancing"
"4230","4675","Basketball"
"4231","4675","Volleyball"
"4232","4684","Horseback riding"
"4233","4678","Running"
"4234","4673","Reading"
"4235","4676","Writing."
"4236","4676","Going to the skate park"
"4237","4676","Wishing I didn't go to eastern."
"4238","4676","Being on the computer ALL the time"
"4239","4689","Soccer"
"4240","4680","Horseback riding"
"4241","4680","Playing and watching sports"
"4242","4688","Four-wheeler riding"
"4243","4688","Playing Football"
"4244","4673","Running"
"4245","4677","Playing dums"
"4246","4688","Drawing"
"4247","4677","Listening to music"
"4248","4673","Singing"
"4249","4673","Talking on phone"
"4250","4679","Singing"
"4251","4679","Dancing"
"4252","4679","Playing in Band"
"4253","4687","Baseball"
"4254","4679","Being with friends and family"
"4255","4679","Babysitting my neices"
"4256","4681","Reading"
"4257","4681","Youth Activities"
"4258","4696","Football, Track, Piano, Music"
"4259","4709","Video games"
"4260","4709","Sports"
"4261","4709","Drawing"
"4262","4716","Computers"
"4263","4716","Concerts"
"4264","4716","Horror Movies"
"4265","4716","Skateboarding"
"4266","4716","Technology"
"4267","4702","Playing basketball "
"4268","4702","Playing Football"
"4269","4699","Photografer"
"4270","4699","Musician"
"4271","4699","Artists"
"4272","4727","Four-Wheeler riding"
"4273","4727","Watching TV"
"4274","4699","Computer maker."
"4275","4727","Farming"
"4276","4727","Hunting/fishing"
"4277","4727","Internet"
"4278","4699","Carpinter."
"4279","4693","My interest/Hobby is to do hair and go out shoping"
"4280","4706","Basketball,jump rope"
"4281","4729","Playing and creating video games"
"4282","4700","Going out with friends"
"4283","4728","Hunting"
"4284","4728","Running"
"4285","4725","Soccer"
"4286","4705","STUDY AND MUSIC"
"4287","4728","Scrap booking"
"4288","4705","MUSIC"
"4289","4715","Math"
"4290","4717","Taking photos of the sky"
"4291","4717","Riding horses"
"4292","4717","Playing volleyball and softball"
"4293","4722","Sleeping"
"4294","4717","Volunteer"
"4295","4736","Sports"
"4296","4736","Dining"
"4297","4736","Poetry"
"4298","4743","Poems, music, basketball,swimming,"
"4299","4744","Computer geek.music"
"4300","4746","Fixing bikes"
"4301","4734","Reading"
"4302","4739","Singing in the choir"
"4303","4746","Playing sports"
"4304","4740","Basketball"
"4305","4736","Reading"
"4306","4736","Cooking"
"4307","4736","Photography"
"4308","4769","Running"
"4309","4736","Movies"
"4310","4736","History"
"4311","4736","Eduaction"
"4312","4761","Drawing"
"4313","4762","Soccer"
"4314","4780","Poetry, Tennis, Creative Writing"
"4315","4761","Reading"
"4316","4763","Singing"
"4317","4761","Writing"
"4318","4762","Basketball"
"4319","4765","Soccer"
"4320","4780","Poetry, Tennis, Creative Writing"
"4321","4765","Cheerleading"
"4322","4761","Creating art of any form"
"4323","4764","Basketball"
"4324","4762","Helping others"
"4325","4765","Softball"
"4326","4761","Listening to music"
"4327","4764","Softball"
"4328","4764","Going to Church"
"4329","4765","Marching, Concert, and Pep Band"
"4330","4762","Taking pictures"
"4331","4762","Church"
"4332","4735","Swimming"
"4333","4764","Playing with Animals and feeding them"
"4334","4735","Poetry"
"4335","4762","Making others laugh"
"4336","4760","Jumping rope"
"4337","4735","Track/Running"
"4338","4760","Cheerleading"
"4339","4735","Internet"
"4340","4735","Wrestling"
"4341","4749","Basketball,Baseball,football,"
"4342","4735","Writing"
"4343","4735","Profile Pages"
"4344","4758","Volleyball"
"4345","4754","Poetry"
"4346","4754","Basketball"
"4347","4754","Swimming"
"4348","4754","Writing"
"4349","4754","Baby sitting"
"4350","4754","Reading"
"4351","4754","Running"
"4352","4737","I'm interest in completing all my goals that i hav"
"4353","4754","Watching tv"
"4354","4754","Working on computers"
"4355","4737","My hobbies are just going out enjoying myself lear"
"4356","4742","DANCING"
"4357","4742","SINGING"
"4358","4784","Music,talking ,shopping,helping others,"
"4359","4807","Sining"
"4360","4807","Dancing"
"4361","4807","Coloring "
"4362","4799","Dancing"
"4363","4799","Singing"
"4364","4799","Basketball"
"4365","4807","Cheering "
"4366","4806","Basketball"
"4367","4796","Music"
"4368","4806","Volleyball"
"4369","4806","Dance"
"4370","4806","Nursing"
"4371","4781","Basketball"
"4372","4781","Training"
"4375","4768","Volleyball"
"4376","4781","Texting"
"4377","4768","Band"
"4378","4792","Surfing the internet, listening to music, working,"
"4379","4768","Conducting music"
"4380","4794","Braiding hair"
"4381","4781","Talking"
"4382","4775","I enjoy being outdoors and driving four-wheelers "
"4383","4768","Organizing things"
"4384","4771","Basketball"
"4385","4781","Helping people"
"4386","4768","Cleaning"
"4387","4771","Sketching idea"
"4388","4771","Track"
"4389","4771","Track"
"4390","4768","Marching band"
"4391","4771","Watching movies"
"4392","4768","Pep band"
"4393","4771","Hanging out with friends"
"4394","4768","Jazz band"
"4395","4775","I enjoy riding horses at my sister's house."
"4396","4768","Concert band"
"4397","4768","Teaching"
"4398","4774","Art (painting, drawing, poetry, etc.)"
"4399","4775"," going to concerts like WARPED TOUR those are fun!"
"4400","4801","Visual Drawing"
"4401","4805","Doing hair and dancing"
"4402","4768","Babysitting"
"4403","4795","Drawing"
"4404","4787","Music"
"4405","4775","I like going to BIG ROCK (2,000)acres of atv trail"
"4406","4804","Basketball"
"4407","4793","Playing on computers"
"4408","4787","Computer / Graphic Deisgn"
"4409","4793","Writing"
"4410","4787","Cars"
"4411","4793","Taking care of people"
"4412","4788","Games"
"4413","4776","Scrapbooking"
"4414","4798","Basketball"
"4415","4798","Football"
"4416","4798","Track"
"4417","4798","Baseball"
"4418","4798","Volleyball"
"4419","4798","Drawing"
"4420","4776","Training animals"
"4421","4767","Running"
"4422","4802","Tennis"
"4423","4802","Reading"
"4424","4767","Driving"
"4425","4780","Basketball"
"4426","4767","Writing and reading"
"4427","4772","Singing"
"4428","4772","Acting"
"4429","4767","Visiting with friends and family"
"4430","4772","Laughing"
"4431","4773","Writing"
"4433","4773","Painting"
"4434","4773","Horseback riding"
"4435","4773","Law "
"4436","4773","Decorating"
"4437","4781","Art"
"4438","4810","BE A POLICE"
"4439","4808","Dance"
"4440","4808","Volleyball"
"4441","4770","Drawing"
