"ID","ID_PK","Goal","Learn","Long_Goal"
"9942","5382","start university of business and engineer","how to run a society and all of the details from businesses","the boss "
"9940","5383","My immediate goal is to work as a elementary education teacher or a psychologist","How to work with people, and to understand when they are talking and asking questions","Earning a college degree is psychology  or elementary education"
"9926","5384","an entry level dish washer","how to get clean dishes","chef"
"9947","5385","a manager of a luxury company","Leading skill. Negotiation skill","Earning a college degree in business management"
"9934","5386","an entry level welder","how to improve my skills with a steady hand and gain more knowledge about how to weld and increase my welding skills overall","becoming an underwater welder"
"9939","5387","a traffic engineer  ","Learn about many things, i will gain a lot of knowledge and experience ","earning my bachelors degree "
"9935","5388","Dental Assistant ","to relearn all the procedures, materials, and information that goes along with the job. ","of reinstating my position as a dental assistant "
"9949","5389","My goal is to graduate high school and join the military to become a cook or  mp and i also want to start a family while im in the military  ","My high school diploma and military training ","the military "
"9938","5390","An agricultural scientist or an animal scientist","New agricultural practices","Obtaining a masters/ph.d"
"9949","5391","My goal is to graduate high school and join the military to become a cook or  mp and i also want to start a family while im in the military  ","My high school diploma and military training ","the military "
"9941","5392","My goal is to graduate from High School then go to Black Hawk for 2 years. I want to be a preschool teacher","This position will help me work with little kids. ","being a preschool teacher"
"9936","5393","My goal is to graduate high school and go to cosmatology schooling to work towards owning my own hair salon","the things I will need to do to complete my goal","owning my own hair salon"
"9955","5394","Welder","To Weld","Welding I will have to go to a trade school or college"
"9958","5395","a physical therapist assistant. ","to work with people","a physical therapist assistant"
"9953","5396","My immediate goal is to work as a Lawyer","This position will help me learn how to defend others","My long- term goal is to get a Master degree"
"9957","5397","a motorcycle/ marine mechanic","how to deal with different troubleshooting issues with marine and motorcycle equipment","finishing my courses at MTI"
"9981","5398","a musician","public performance","becoming a professional musician"
"9963","5399","A physical therapist assistant","the tools and hand on experience","becoming a Physical Therapist"
"9984","5400","Member of the club","Leadership, teamwork, helping others","A board member of the club"
"9972","5401","an Officer for the United States Air Force","valuable leadership skills.  It will also provide me with the opportunity to gain experience in travel, communications, and linguistics
","becoming a U.S. diplomat for the United Nations"
"9967","5402","is to work a member of Kewanee High School Club","leadership
","becoming an leader who has an great work ethic"
"9964","5403","a club member","good leadership skills","earning a college degree in nursing"
"9969","5404","Preschool teacher","better understanding of children","Getting my masters degree in Elementary education"
"9970","5405","a club member at Kewanee High School","club procedures and the way things go","earning a membership spot in this illustrious club"
"9977","5406","Member","How to communicate with a team more and become a better leader","improving my leadership skills. These skills will help me become more confidant when becoming a pediatrician"
"9976","5407","Secretary","How to be organized, and help me understand how the company works","Becoming a physical Therapist over time"
"9975","5408","A member of your new club and be apart of as much of it as i can be","How to be responsible and and give me all kinds of people and general skills","Being keeper of the new club I will do all i can for this club"
"9985","5409","a history teacher","how to interact better with students and let me have a better out look on education","being a college professor in history "
"9961","5410","a pediatric oncologist","how to take care of children","getting my masters degree in pediatric care"
"9982","5411"," Mechanic","how to fix vehicles. ","To graduate High School.

Go to collage.
"
"9968","5412","a Member","skills of working with skills in working in groups","earning a college degree in becoming a worker at a big company"
"9973","5413","graduate from college with a masters degree in teaching special needs children"," more about special needs students and help them with thier condition as much as i can in school","I plan on, one day starting a foundation for children with cerebral palsy. "
"9966","5414","A classroom aide"," A student/school environment","A school counselor"
"9986","5415","gain leadership by learning and being part of this prestigious club.
","how to improve my productivness and hard-working skills.






","earning a scholarship by being a part of this club"
"9962","5416","an instructor","skills to becoming a better person","being a good role model for others to follow"
"9983","5417","a club member","new leadership skills ","earning a degree in business"
"9987","5420","a welder","basic fabrication as well, as other good on the job qualities to have","owning my own fabrication and power-sport shop"
"9987","5421","a welder","basic fabrication as well, as other good on the job qualities to have","owning my own fabrication and power-sport shop"
"9995","5422","member","How to become a better leader, and improve my communication skills","this will help me improve my leadership skills. Leadership skills will help me in my long term goal of becoming a Physical Therapist. "
"9992","5423","the President or Vice President","leadership skills and communication skills","becoming a reliable leader"
"9978","5424","office secretary","computer assistant","becoming a computer technician"
"9989","5425","a member in your club","people skills","owning my own business"
"9974","5426","an electrician","wire places up","being a certified electrician"
"9974","5427","an electrician","wire places up","being a certified electrician"
"9974","5428","an electrician","wire places up","being a certified electrician"
"10112","5438","a teller of a banker (a person that tells how much money theres is in a account","how to count money very fast. ","Going to the Millary and work for my Country"
"10107","5439","a hair styles","how 2 do better hair","getting out of school and going too college 2 do hair"
"10114","5440","is go to lsua to study journalism","how to interview people on issues"," earn a degree on broadcasting"
"10126","5441","national guard","to protect and serve","making a difference in my country
"
"10130","5442","marines","self defence, swiming skills","becoming a navy seals"
"10129","5443","Artistic, Graphic Designer","Computer Technology with design","Getting my Art degree at Full Sail University in Florida"
"10133","5444","a labor hand for Blathner energy","how to operate all the equiptment","becoming a supervisor"
"10132","5445","a musican","better musical skills","making music for a living"
"10133","5446","a labor hand for Blathner energy","how to operate all the equiptment","becoming a supervisor"
"10131","5447","teaching a dance studio","leadership,and differnt levels of dance","go to a perfoming art school"
"10131","5448","teaching a dance studio","leadership,and differnt levels of dance","go to a perfoming art school"
"10122","5449","an Army vehicle maintanace speacialist","skills to excell at my job","retire as an officer rank"
"10125","5450","An assistant to an R.A","procedures that they have to do for succesful music recruiters","learning terms for the music industry"
"10116","5451","PFC of the Untied States Marine Corps 0331 Diver and Ariborne certified","Leadership, Discipline, Physical and Moral courage, skills to excell at my MOS","becoming an Officer or Warrant officer in the Marine Corps. and stay in the marine corps for a minimum of twenty years"
"10121","5452","]","=","pij"
"10127","5453","Labor hand","to be a better listener and help me advance to a higher position","earning a bachlers degree at louisiana college"
"10135","5454","a mechanic","different parts of different vehicles","becoming an highly skilled and experienced mechanic"
"10137","5455","a sales associate. ","expand on my retail experience","gaining full time employment. "
"10141","5456","I would like to work either in a fast food restaurant or in a shopping store facility. ","This position would better help me understand money and technology better","Doing so I would be able to further my education to finish high school and go onto college and to go to law school"
"10140","5457","My primary goal is to complete high school and get a scholarship to a college. I want to go to college to become a marine biologist. I want to work at a aquarium to get more work experience before i have to get a real job","I would like a position to either care for the animal and learn more about them or feed and clean there living space. Stocking shelves is also good practice and experience for organizing and keeping track were things are","My primary goal is to complete high school and get a scholarship to a college. I want to go to college to become a marine biologist"
"10148","5458","an administrative assistant","office procedures
","earning a college degree
"
"10151","5459","a Human Resources Assistant","Office procedures, organizational skills, and life long skills","Becoming a Human Resources Manager"
"10152","5460","special education transition teacher","how to assist students to prepare for life after high school. It will also give me an opportunity to assist parents and family connect with adult agencies who can provide the support their child might need in the future","opening up my own private practice.
"
"10153","5461","My immediate goal is to work as a legal research assistant. ","This position will help me learn how to expand my legal knowledge and give me work experience to take with me in life. ","as i purse my long time goal to become a lawyer, and open my own firm. "
"10154","5462","Assistant in a business office or 

as a assistant in law","how to become a better diplomate","a degree in international business

foreign diplomacy and Law

and persue a job as a Diplomate"
"10156","5463","

 a cashier"," how to count money and feel responsible for what I have done"," of earning a college degree in counting"
"10947","5996","cna 1","more about how to care for patients in a real hospital setting outside of class","becoming a Registered Nurse"
"10947","5999","cna 1","more about how to care for patients in a real hospital setting outside of class","becoming a Registered Nurse"
"10149","5464","an Accounting Clerk","to stay focused and on task","mastering accounting in a work place"
"10159","5465","My immediate goal is to work as an Clerk/ Stock Cashier","accounting and cash handling skills






","in business"
"10523","5710","manager","business and leadership skills","owning and managing my own store"
"10526","5711","secritary for doctors offices","medicine","earning a rn"
"10524","5712","my immediate goal is to for as a part owner of the strip club foxy ladies","this position will help me learn how to treat the hot ladies there","as i pursue my long term goal of being a stripper"
"10531","5713","An Iguana","Anything","Meeting JESUS"
"10530","5714","banker

lawyer","office procedures","earning s college degree in banking "
"10529","5715","A basketball Player","More skills I need to develop","earning a college degree , and making it to the Nba"
"10525","5716","Music Organizer","Organizing Skills","Earning a degree"
"10534","5717","daycare assistant","responsibility and child care techniques","becoming an elementary school teacher"
"10537","5718","daycare worker","how to manage a group of children and learn teaching practices","becoming a classroom teacher"
"10541","5719","a lawnmower ","how to mow yards ","earning a college degree in mechanics "
"10543","5720","Hostess","responsibility and will teach me how to take care of myself","being independent"
"10535","5721","an instrument technician","good work ethics and how to work with my hands skillfully","becoming a musician/artist"
"10539","5722","a part time cashier ","how to manage money","being a responsible adult"
"10545","5723","retail sales person ","how to manage a store , and learn how to communicate with people ","learning , responsibility and commitment . "
"10547","5724","Retail salesman","How to interact with people. ","finish high school"
"10542","5725","an automotive technician","skills needed to fix things and working skills","going to the air force then go to college for four years"
"10540","5726","sporting goods store worker","learn how to care for myself ","getting myself out of collage"
"10544","5727","Babysitter","How to manage time and learn how to take care of kids","Baby sitting I will be able to tell if this job is really what i want to do. I will be able to tell if i like to work with little kids"
"10544","5728","Babysitter","How to manage time and learn how to take care of kids","Baby sitting I will be able to tell if this job is really what i want to do. I will be able to tell if i like to work with little kids"
"10548","5729","A bull stock contractor","how to work bull","stock contractor"
"10538","5730","Oncologist","How to work in a Cancer Center setting","Earning a College degree in Oncology
"
"10536","5731"," a musical instrument sells men"," more about advertising musical instruments, responsibility, and more music instruments.    ","becoming a music producer. "
"10549","5732","Landscaping","How to help more people","Landscaping i will become a higher management"
"10552","5733","a cashier at hibdons sporting goods","how to handle money and able to work with people","a ceo of a corporation, for Athletic training"
"10551","5734","An sales assistant at TWIDS Sporting Goods","Better communication skills","Being an responsible adult"
"10546","5735","Is to work at an sporting goods store or something to do with sports","More about working with people","Too help people and do what i love"
"10553","5736","a Fulltime or Parttime Employee","To utilize my people skills and particiapte in an atmosphere where my persuasive personality will benifit the company","becoming a productive member to the company "
"10555","5737","I would like to be a doctor for animals","To care for animals and help them get better after an illness . etc ","Zoology"
"10558","5738"," a camp counselor","how to create routines for children as well as teach them how to better themselves","earning a college degree in criminal justice and becoming a Correctional Officer"
"10676","5813","a waitress","to have good people skills and help build on my work experience","being an ER nurse"
"10667","5814","a logger","skills and abilities to work as a team","working as a automotive repair guy"
"10681","5815","a barista","how to create different mixtures and get me fimilar with all sorts of different people","studying for my college degree in chemistry and hospitality"
"10682","5816","A waitress","Social interaction skills, how to handle food and take orders. ","Of going on to college and earning a degree in social work"
"10674","5817","Auto-Technician assistant","To repair and improve most forms of gasoline and deisel vehicles","Owning my own Automotive body shop"
"10683","5818","is to obtain a part-time position at a school
","more about being a teacher and coach","being a high school coach. "
"10675","5819","Mechanical Engineer","Hands on Training","a bachelor's degree in Mechanical Engineering
"
"10685","5820","a filer at INB","manage customer's and learn to interact with people","owning my own nursing business"
"7972","4168","a physician","people service and medicine technologys","earning a doctorate of medicine"
"10684","5821","an diesel mechanic","mechanical skills ","earning a college degree in diesel technology"
"10689","5822","Animal Care taker","responsibility for animals and it would get me closer to my long term goal","Vet. Tech"
"10691","5823","a box boy at Steins gocery store","Resposiblity and work ethic","Earning a degree in business and music"
"10690","5824","a clerk in a local grocery store","responsibility along with a good work ethic","earning a bachelor's degree in science. "
"10688","5825","A sous chef","Responsibility's and order of kitchen  ","Becoming a head chef"
"10692","5826","a professional MMA fighter for the UFC","how to manage my emotions and keep under control in stressfull situations","becoming a MMA trainer and open my own gym"
"10694","5827","Forest Service","outdoor related things","earning a college degree"
"10686","5828","gounds keeper for SilverWood","responsibility ","being a chief fire fighter"
"10687","5829","Grounds keeper at Silverwood","Responcibility","Getting my license for physical therapy"
"10696","5830","Is to work at Millers to save money for college","How to manange my money and save it","I want to become a Ultrasound Technician but I want to get into the Radiology Program at Lewis and Clark College in Lewiston"
"10700","5831","labouror ","how to brcome a better paver","professional paver"
"10697","5832","High Ropes Instructor","Communication skills","Majoring in psychology and becoming an officer of the law"
"10695","5833","a curb and concrerte worker","how to handle conflicts, work along side others, and personal skills","earnign a college degree in the education field"
"10701","5834","s a veterianarian internee ","This position will help me learn what veterinarians do as work and you get hands on job training as a veterinarian","becoming a veterinarian myself"
"10699","5835","join a nursing program with KTECH or become a veteranarian internee/assistant","useful knowledge that I can use for the rest of my life","earning a master's degree as a physician, surgeon, or veteranarian "
"10704","5836","retail and distribution or management at Petco","gain more experience with animals","Veterinarian Technician or Assistant"
"10698","5837","cook/waiter","skills in cooking, the functions of a food producing establishment, and correct behaviour in a work environment","cillinary art"
"10705","5838","My immediate goal is to work as a dental hygientist","This position will help me learn office procedures","I persue my long-term goal of earning an associates degree in dental hygiene"
"10654","5839","a barista","how to be more responsible","earning a college degree in biology"
"10710","5840","A security guard for your business","A better way to coupe with people in a work place or any where I go","Of having a career I can enjoy doing. This job can help me know people and at the same time help me help others as well and become a leader too"
"10710","5841","A security guard for your business","A better way to coupe with people in a work place or any where I go","Of having a career I can enjoy doing. This job can help me know people and at the same time help me help others as well and become a leader too"
"10650","5842","a sales clerk","how to communicate with other people","being a succsesful buisness woman"
"10648","5843","sales assoicate at aeropostal","Work skills, money mangement, and customer service","saving money for college"
"10714","5844","High ropes instructor","Communication skills","Earn a college degree in pre-law and psychology and become an officer of the law"
"10715","5845","a lead lifeguard","responsibility, leadership, and life saving skills","helping out people and saving lives in order to become a pediatrician"
"10709","5846","Golf Course Grounds Keeper ","Landscape ","Graduating Welding Classes and getting a full time job with Ground Force"
"10651","5787","a cashier. ","how to handle money and teach me customer service. ","going to college"
"10722","5850","Lead guitar playing in some type of metal band","Music, on stage experience, and presence","My band and I making our name known at least throughout america"
"10706","5851","park helper","about wildlife, and the outdoors","fish and game officer"
"10727","5852","a High Ropes instructor","better communication skills","earning a pre-law and psychology degree and become an officer of the law"
"10728","5853","is to have an entry level position","more awearness of work ready skills","working full time dry walling "
"10748","5862","a social worker","inter social relationships ","becoming a school social worker"
"10749","5863","orthodontic assistant","about teeth and how they move by using many ways to manipulate them","working in a big orthodontics office
"
"10750","5864","Elementary Educator","Social interaction and child development","helping and educationg people"
"10751","5865","Registered Nurse ","How to take care of patients along with the values of helpping people","Nurse Practitioner"
"10753","5866","Sales associate at a Pet Store","how to care for animals","help animals"
"10943","6000","Certified Nursing Assistant 1","To gain insight on this position and learn the full responsibilities of caring for patients, so that I can grow further into my career choice","Earning my masters in nursing"
"10945","6001","CNA","This position will help me learn more about the body more. It will also teach me how to be gentile with others people","2years in nursing school"
"8144","4255","firefighter","comunitey service","becoming a paramedic and firefighter"
"10753","5867","Sales associate at a Pet Store","how to care for animals","help animals"
"10755","5868","an animal care assistant","animal care","earning an college degree in medicine"
"10759","5869","an assistant manager","more about retail","a masters degree in business"
"10764","5870","a sales associate or cashier","communication skills","going to college and majoring in Marine Biology"
"10764","5871","a sales associate or cashier","communication skills","going to college and majoring in Marine Biology"
"10757","5872"," a Child Care Assistant","more about children and their needs","working better with kids and always knowing what to do when something's wrong"
"10756","5873","an Machanic ","how to fix nd work on a car ","earning a college degree in business administration"
"10761","5874","sales associate","customer service"," of owning my own business"
"10760","5875","A Manger","To work go with other people","To get a college degree"
"10758","5876","owner","Be responsible","earning a college degreein busnisses administration"
"10762","5877","Part-time service assistant","The feel of being paid for actually working, and to learn about the career I might pursue in future","becoming a professional Baseball player"
"10946","6002","Certified Nursing Assistant 1","To care for others and learn different techniques on what to do in different situations","earming a college degree in Occupational Thearpy"
"10952","6003","Certified Nursing Assistant 1","How to work well with others in the medical field. ","Becoming an ultrasound technician"
"10942","6004","A registered nurse","this will help me learn more about taking care of patients","Earning a college degree in nursing at cleveland community college"
"10942","6005","A registered nurse","this will help me learn more about taking care of patients","Earning a college degree in nursing at cleveland community college"
"10941","6006","a certified  nursing assistant one","how to work correctly in the medical field with others","becoming a nurse anesthetist"
"10955","6007","My immediate goal is to work as a CNA","This position will help me learn medical procedures","As I pursue my long-term goal of earning a college degree in nursing"
"10948","6008","a certified nursing assistant"," the basics of caring for someone ","earning a college degree in nursing"
"10949","6009","Certified Nursing Assistant 1","the basic concepts when caring for certain individuals, and it would also help me learn what to do and what not to do when caring for my patient","becoming a level III Neonatal Nurse"
"10950","6010","My immediate goal is to work as a Certified Nursing Assisstant. ","This position will help me learn basic hospital procedures ","as I pursue my long-term goal of earning a college degree in nursing. "
"10951","6011","My immediate goal is to work as a certified nursing assistant 1. This position will help me learn procedures and learn skills to help me advance to a registered nurse To pursue my long term goal of earning a doctorate degree. ","This position will help me learn the skills and procedures needed to become a nurse and then later on a doctor. ","My long term goal is to obtain a doctorate degree "
"10954","6012","Certify Nursing Assistant ","Help me more in the health field and learn the procedures ","Learning every bit of knowledge in nursing in my four years degree in nursing, to help and better individuals in their life time "
"10953","6013","CNA1","This position would help me gain more experience and knowledge about taking care of patients, and maintaining a good reputation of CNA's","Earning a college degree in nursing"
"10944","6014","My immediate goal is to work as an certified nursing assistant one. ","This position will help me learn to work with other workers in the health field","Orthopedic surgeon "
"10944","6015","My immediate goal is to work as an certified nursing assistant one. ","This position will help me learn to work with other workers in the health field","Orthopedic surgeon "
"10957","6016","A CNA or RN","Patient care","Nurse Anesthetist "
"10960","6017","a special ed teacher and to help children. I also plan on taking a course in nursing","The basics of teaching","earning as many degree's as I can and get good pay"
"10958","6018","Certified Nursing Assistant  1"," how to do things that im not yet educated with","Becoming a Orthopedic "
"10963","6019","Certified Nursing Assistant 1","to care for my patients better","earning a college degree in guidance counseling"
"10964","6020","The Vice President of The Big Cheese Factory","The proper way to advance a company financially","Becoming an owner of my own business"
"10968","6021","To work an dmaintain a job at Tractor Suppy","I willlearn about Farm supplies and the process of running a farm","I would like learn all about farming and start my own farm"
"10969","6022","Auto Mechanic","How To Work On Cars","Earning A College Degree"
"10984","6023","A child social worker","Social skills to help me understand a child mind and they way they communicate with the other around them","Earning my major in physcology. "
"10974","6024","My immediate goal is to go into the medical field as a surgeon","This posistion will help me learn the meadical career","I want to achive my long term goal of earning my PHD"
"10972","6025","a nurse","how to work in the medical field","a Forensic Biologist
"
"10971","6026","a Hairdresser or a fashion design","how to cut hair or make good clothes","Getting a college degree"
"10980","6027","A Major League Baseball Player","sd","as"
"11013","6044","Nursing Assistant ","To Take Care Older Aged People","Earning A College Degree In The Medical Field. "
"11014","6045","an education programs director","project management skills","continuing my career in the fields of corporate marketing and education"
"11643","6433","an assistant in the psychology feild","vauable psycholigical concepts","owning my own practice"
"11650","6434","a food nutritionist","culinary basics","being a chef "
"11654","6435","atomotive  tech","how to work with people","to have my own shop"
"11642","6436","a bank teller","bank procedures, and budgeting, as well as positive workplace etiquette ","becoming a personal financial advisor"
"11652","6437","a biochemist","about interactions between biological and chemical sciences","providing healthier alternatives for cosmetics, toiletries etc"
"11653","6438","automotive mechanic or technition ","how to repair automobiles ","becoming a automotive mehcanic  and owning my repair ficlillty "
"11647","6439","as an automotive mechanic ","how to repair automobiles ","owning my own major repair facility"
"11655","6440","a automitive mechanic and/or technition ","the bacis of automobiles and how they function ","owning my own automotive center i will expand that business all over the country "
"11656","6441"," an Rn that deals with childrens health","vital life lessons that i will gain and pour into the patients i incounter","as being a Rn"
"11657","6442","is to be a automotive mechanic","basic automoblie concepts","owning and operating my own automotive work facility"
"11651","6443"," a Photographer or military ","the basic concepts of a photographer","a freelance photographer"
"11648","6444","a mechanical engineer","how to build and tune engines and transmissions","earning a master degree in mechanical enginering"
"11645","6445","a graphic design artist","creative techniques ","of becoming a marketing director for a reknown fashion company. "
"11644","6446","as a Wildlife Biologist","valuable skills dealing with wildlife ","having a television show on Animal Planet"
"11649","6447","A Mechanic","How to fix a car up and fix the problems wrong with the car","Owning my own garage"
"11659","6448","a salesman","Learn social skills, money management, and the causes of Supply and demand","earning a degree in Pharmacy"
"11630","6449","automotive technician assistant","how to be an effective automotive technican","owning my own auto repair business and being a team member on a NASCAR or NHRA pit crew"
"11639","6450","automotive","How to Fix Cars","Gettin in College for automotive work"
"11660","6451","An Police Officer","The field I am going in hands-on and the work experience","Earning a college degree in criminal justice"
"11463","6452"," a veternarian assistant","skills needed to effectively care for animals","earning a Doctor of Veternary Medicine degree"
"11676","6453","a Certified Nursing Assistant","how to take care of patients","being an athletic trainer for sports teams"
"11689","6454","a Certified Nursing Assistant","self-discipline as well as responsibility and time management. It will also teach me more about the medical field in general","someday becoming a Neonatal Nurse"
"11689","6455","a Certified Nursing Assistant","self-discipline as well as responsibility and time management. It will also teach me more about the medical field in general","someday becoming a Neonatal Nurse"
"11677","6456","Nursing assistant","how to be helpful and understanding for the patients","being knowledgeable of each step in the nursing field and becoming a Doctor"
"11696","6457","Certified Nursing Assistant","the basics of being a nurse","earning a college degree in being a registured nurse"
"11696","6458","Certified Nursing Assistant","the basics of being a nurse","earning a college degree in being a registured nurse"
"11691","6459"," a Certified Nursing Assistant at Gaston Memorial Hospital, in Gaston County North Carolina"," to communicate better with patients, learn more about nursing, nursing tools, nursing medical terms, and also to be better with my patients","attending Eastern Carolina University. I plan to soon become a Midwife at Gaston Memorial"
"11697","6460","Certified Nursing Assistant","Basic nursing skills","Earning a college degree in Social and Licensed Practitioner Nurse  "
"11690","6461","Certified Nursing Assistant","Baskic nursing skills","earning a college degree in social work and Liscensed Practitioner Nursing"
"11688","6462","an Certified Nursing assistant ","to help and care for people ","earning a collage degree in Nursing "
"11670","6463","an Certified Nursing Assistant","the benefits of working on and with a team","becoming an Registered Nurse. "
"11668","6464","a Certified Nursing Assistant ","and apply the fundamental skills needed to go into the medical field","earing my doctors degree in medicine"
"11685","6465","a Certified Nursing Assistant","about the hospital and the mechianism of the hospital","earning my masters in nursing and specialzing in oncology to become an Oncology Pediatric Nurse"
"11698","6466","a Pediatrician","how to take care of young ones","earning a college degree in pediatrics"
"11685","6467","a Certified Nursing Assistant","about the hospital and the mechianism of the hospital","earning my masters in nursing and specialzing in oncology to become an Oncology Pediatric Nurse"
"11686","6468","Certified Nursing Assistant","the experience will help me learn responsiblity, how to care for patients, patience, life long skills","I want to go back to college as I work to get my college schooling to become a paramedic"
"11666","6469","Certified Nursing Assistant ","the responsibility of caring for others in need of help","becoming a Registered Nurse "
"11675","6470","a Certified Nursing Assistant at Cleveland Regional Hospital in Kings Mountain, North Carolina. ","more about the healthcare field and about myself in general","becoming a Pediatrician. "
"11687","6471","Certified Nursing Assistant","This position will help me learn about the appropriate care I will need to use when dealing with patients","as I pursue my long- term goal of earning a college degree in Nursing"
"11672","6472","Certified Nursing assistant","medical procedures","Becoming a registered nurse"
"11672","6473","Certified Nursing assistant","medical procedures","Becoming a registered nurse"
"11683","6474","a Certified Nursing Assistant ","how to become a more accommodating person, and show my patients that I am there for them","go to college for four year to receive my nursing license. "
"11683","6475","a Certified Nursing Assistant ","how to become a more accommodating person, and show my patients that I am there for them","go to college for four year to receive my nursing license. "
"11693","6476","A Certified Nursing Assistant","how to be more of a team player & I would also learn to be more tactful","and i continue to do well in it, I would like to go back to college and take more steps up which is to become a registered nurse"
"11693","6477","A Certified Nursing Assistant","how to be more of a team player & I would also learn to be more tactful","and i continue to do well in it, I would like to go back to college and take more steps up which is to become a registered nurse"
"11684","6478","My immediate goal is to work as a Certified Nursing Assistant, who is a caregiver for individuals who are in need of competent healthcare","This position will help me to learn how to further enhance my working skills","As I purse my long term goal of becoming a Certified Midwife, I will look back on this oppurtunity and realize how much I've learned about being in the emergency room, working with other skilled workers who all enjoy brining something positive into this world"
"11681","6479","Certified Nurse Assistant ","how to use there medical tools and what they call them","attending at East Carolina University and get my four year degree in Neo Natal Nurse"
"11682","6480","My immediate goal is to become a Certified Nursing Assistant (CNA) at a hospital in the Emergency Room Department","While being a Certified Nursing Assistant I will have the opportunity to take care of patients, work with a team, and acquire new skills","This position will help me pay for medical school and reach my long-term goal of becoming an Emergency Room Doctor. "
"11701","6481","an auto mechanic for a car dealership","everything I need to know about the automotive field","creaing my own brand of cars"
"11695","6482","Certified Nursing Assistant","Skills and better knowledge of working in the healthcare field","Earning a Bacheolor's degree in nursing"
"11702","6483","an Professional Football player","teamwork and responsibilities","as a Hall of Famer"
"11721","6493","My immediate goal is to be an store manger so i can make sure everyone doing there job","Help me learn how to keep things up","keep the store up and help everyone that comes in the  store"
"11720","6494","My immediate is to be an store manger to have my own store to be heal ancountable","This position will help me lrean teamwork, leadership","As i pursue my long term goal of becoming a store manger. I'll work in retail as a crew member an lrean what is need to become a store manger"
"11723","6495","a home care worker ","how to do different things to learn how to deal with patients","earning a degree as a registered nurse"
"11729","6496","A Computer Technician","More about computers","being a computer technician"
"11724","6497","PROBATION OFFICER","The Law and the rules","earning a college degree in crimminal justice"
"11728","6498","a pet groomer"," how to work socially with people more and get involved with different animals before taking the job of a veterinarian","becoming a veterinarian and knowing how to deal with animals.
"
"11730","6499","Actress","Gain more Knowledge","Acting"
"11726","6500","security gaurd","patience, law enforcement, and procedure","becoming Police Chief of Baton Rouge "
"11735","6501","a photographer","How to be more creative and to think outside the box","Photography"
"11725","6502","a Medical Assisstant","Medcaine","earn a college degree in medical"
"11734","6503","A welder","more welding skills than i already have","becoming a even better welder"
"11742","6504","to be a quilfied welder","how to weld properly","bing a welder"
"11740","6505","Vetanarion ","how to treat animals for sickness","saveing animals"
"11739","6506","ultrasound tech","medical percedures","earning a college degee and persuing my dream job"
"11737","6507","Ultrasound Tech","How to give ultrasounds to people","Being a Ultrasound Tech"
"11749","6508","Military Recruiter","people skills and sales","becoming the top recruiter in the State of Louisiana"
"11746","6509","an offshore welder","how to weld structural pipe","earning a degree at the welding votec"
"11736","6510","I want to go to the marines and be all i can be and serve my country with great 

honor . i graduate on may of 2013. ","i would like to work outside with my hand

and i do want to be an arkatech to build new building and make a better futhure for my self and my country and i wn=ant to be a sniper for my country","I would hopfuly  by the next 2 years i would be up in rank and hopfuly before i retierd ill be running my  team"
"11745","6511","A Welder / Enigneering ","How to weld and build stuff ","High school diploma "
"11743","6512","An artist","Design new projects","Earning a college degree in graphic design"
"11748","6513","The Air Force. I don't know what position just yet","How to do all different things that i don't know how to do. And be meeting new people and how to talk to people","Being succesful. And retiring"
"11738","6514","any position","This postion will help me learn to start taking responsibility as a teen","RN"
"11750","6515","daycare assistant","how to cooperate with childern better","becoming a pediatrition "
"11756","6516","Music Write/ Rapper/Produser","To be a better music write","Prduoser/ binessman"
"11756","6517","Music Write/ Rapper/Produser","To be a better music write","Prduoser/ binessman"
"11755","6518","immediate goal is to work as a pediatrician working with new borns and little kids","this position babysiting will help me by showing me how good i am will kids and how much i love kids","as i pursure my long-term goal of pediatrician"
"11753","6519","welder","how to weld metle together","working as a welder"
"11754","6520","Aid","How to act and in the medical fields work enviorment","Becoming a Gynocoligist Registerd Nurse"
"11759","6521","is to   graduate from high school. "," i wiil  help me learn that what a teacher does and how much  teachers make in a year","is to go to collage  for  four years and go to lsu"
"11752","6522","My immediate goal is towork at Dariy Queen","The position will help me learn how to meet new people,work hard,learn new exersises and be a good loyal worker","As i purse my long term goal of a college degree and work my way threw school to become a nurs"
"11751","6523","My goal is to work as stock person","This position will help me to have more organization and teamwork","As i pursue this goal i will work hard and to get good money and help my family"
"11757","6524","My immediate goal  is Dancing, cheerleading, and Writing.
","Position will help me be a hardworker, friendly,  competent, team work ,and responsible","My long-term goal is earning  to get my College Degree"
"11758","6525","My immediate goal is Dancing, Cherrleading and Wresting","This position will help me to learn responable, hard working, and team work","My long-term goal is to get my College Degree. "
"11763","6526","business man","how to be better person in the real world","being a business man to help our youth"
"11762","6527","My immediate goal is to work as an counselor. ","This position wiill help me learn how to talk to people and understand what other people go through","as i pursue my long-term goal of counseling"
"11765","6528","Sales representative in cometics","How to do makeup and interact better with people","Becoming a homicide detective"
"11761","6529","My immediate goal is to work as an sale represenative","This position will help me learn how to communcate","As i pursue my long-trem goal of majoring in law school"
"11764","6530","My immediate goal is to work as a Welder in a plant","The position will help me learn how to be a safe working. also, how to work with other people ","i pursue my long-term goal of becoming a welder "
"11768","6531","a bank teller","a more professional outlook ","earning a college degree in paralegal"
"11772","6532","Registered Nurse","How to better care for people","earning a college degree in Nursing"
"11772","6533","Registered Nurse","How to better care for people","earning a college degree in Nursing"
"11772","6534","Registered Nurse","How to better care for people","earning a college degree in Nursing"
