"ID","Company_Name","City","State","Employment_Start","Employment_End","ID_PK","Position","Employment_Start_Change","Employment_End_Change"
"11294","Target","Couer D Alene ","Id","01/01/12 00:00:00",,"7020","greeter",,
"11305","Rathdrum Library ","rathdrum ","ID","07/25/12 00:00:00","07/25/12 00:00:00","7021","Volunteering ",,
"11313","MidTown MoterWorks","Coeur d Alene","Idaho","08/10/11 00:00:00","01/09/12 00:00:00","7022","Mechanic",,
"11307","N/A","Spirit Lake","ID","06/09/12 00:00:00","10/15/12 00:00:00","7023","Wood Splitter, Painter, Yardwork",,
"11307","Terry's Cafe","Spirit Lake","ID","02/08/10 00:00:00","07/17/10 00:00:00","7024","Dish Washer, Bus Boy",,
"11315","Shipwreck Metal Art","Careywood","ID","01/10/12 00:00:00",,"7025","grinder",,
"11306","Silverwood Theme Park","Athol","Idaho","06/10/11 00:00:00","09/07/11 00:00:00","7026","Cashier",,
"11306","Silverwood Theme Park","Athol","Idaho","06/10/12 00:00:00","09/05/12 00:00:00","7027","Cashier/ Cook",,
"11316","Sarah Soper","Rathdrum","Idaho","06/20/12 00:00:00","08/27/12 00:00:00","7028","babysitter",,
"11302","Starbucks","athol","idaho","06/13/11 00:00:00","03/18/12 00:00:00","7029","cashier",,
"11322","Country boy","bayview","ID","01/01/00 00:00:00",,"7030","country boy",,
"11292","Dad's Electrical","Spokane Valley","WA","10/15/12 00:00:00",,"7031","helper",,
"11321","The joint","spirit lake ","ID","01/01/10 00:00:00",,"7032","vice president",,
"11300","Dicks Sporting Goods","Clarkston","Minn","05/03/16 00:00:00","09/05/17 00:00:00","7033","clerk",,
"11323","HOME","SPIRIT LAKE","IDAHO","05/03/00 00:00:00",,"7034","VOLINTER",,
"11324","HOME","SPIRIT LAKE ","IDAHO","05/06/00 00:00:00",,"7035","VOLINTER",,
"11304","Silverwood Theme Park","Athol","Idaho","06/15/10 00:00:00","07/30/10 00:00:00","7036","Locker attendent ",,
"11325","Rathdrum Library ","Rathdrum"," ID","06/12/12 00:00:00","06/12/12 00:00:00","7037","Volunteer ",,
"11316","Sabatinis","Athol","Idaho","07/20/10 00:00:00","07/22/10 00:00:00","7038","take care of animals",,
"11289","Coleman Custom Flooring and Constuction","Spokane","Washington","08/14/09 00:00:00",,"7039","Assisant",,
"11308","4h Country Kids","Athol","ID","04/05/12 00:00:00","05/14/12 00:00:00","7040","Volunteer",,
"11326","Silverwood Theme Park","Athol","Idaho","05/01/11 00:00:00","08/01/11 00:00:00","7041","Game Attendant","Month-Only","Month-Only"
"11326","Silverwood Theme Park","Athol","Idaho","05/01/12 00:00:00","07/01/12 00:00:00","7042","Game Attendant","Month-Only","Month-Only"
"11310","Silverwood theme park","athol","idaho","05/01/12 00:00:00","09/01/12 00:00:00","7043","lifegaurd","Month-Only","Month-Only"
"11310","Silverwood theme park","athol","idaho","05/01/11 00:00:00","09/01/11 00:00:00","7044","ride operator","Month-Only","Month-Only"
"11310","Silverwood theme park","athol","idaho","05/01/09 00:00:00","09/01/09 00:00:00","7045","food and beverages","Month-Only","Month-Only"
"11310","Impact land management","Tensid","idaho","07/05/10 00:00:00","09/07/10 00:00:00","7046","brush, saw man, maintance machines,weed eating, ec",,
"13855","The Diner","Cabot","AR","07/04/11 00:00:00","02/10/13 00:00:00","8791","Waitress",,
"13852","WalMart","Coon Rapids","MN","11/03/12 00:00:00","12/21/12 00:00:00","8792","Cashier",,
"13855","Huff N' Puff ","Jacksonville","AR","08/19/12 00:00:00",,"8793","Gymnastic Coach",,
"13832","AllFam Bowling Center","Cabot","AR","06/09/09 00:00:00",,"8794","counter Manager",,
"13816","Days Inn and Suites","Cabot","AR","08/01/10 00:00:00",,"8795","Customer Serivce Representative","Month-Only",
"13815","Cabot High School Band","Cabot","AR","08/01/13 00:00:00",,"8796","Trumpet lesson instructor","Month-Only",
"13816","Days Inn","Fordyce","AR","08/01/08 00:00:00","08/01/10 00:00:00","8797","Housekeeping Staff","Month-Only","Month-Only"
"13822","Subway","Mayflower","Arkansas","09/26/12 00:00:00","04/29/13 00:00:00","8798","Sandwich Artist ",,
"13822","Wild river Country","Maumelle","Arkansas","05/28/12 00:00:00","08/03/12 00:00:00","8799","Lifegaurd",,
"13860","Wendys","Cabot","Arkansas","09/12/12 00:00:00",,"8801","Crew",,
"13867","Child Care","Cabot","AR","02/22/11 00:00:00",,"8802","babysitting",,
"13752","B & L Landscaping","Cabot","AR","01/01/11 00:00:00","01/01/11 00:00:00","8803","General Maintenance ","Year-Only","Year-Only"
"13863","Marco's","Cabot","AR","08/19/13 00:00:00",,"8804","Customer Service, Food Prep",,
"13859","Knight's Grocery","Cabot","AR","01/25/13 00:00:00",,"8805","Cashier",,
"13876","Westlake Plumbing","Cabot","AR","06/01/11 00:00:00","08/01/12 00:00:00","8806","Laborer","Month-Only","Month-Only"
"13859","The Panther Tale","Cabot ","AR","11/08/12 00:00:00",,"8807","Business Manager/ editor",,
"13872","McDonalds","Cabot","AR","04/01/13 00:00:00",,"8808","Crew",,
"13876","Grandpa's BBQ","Cabot","AR","06/01/13 00:00:00",,"8809","Kitchen Aid","Month-Only",
"13861","Cheer City United","Cabot","Ar","09/01/13 00:00:00",,"8816","Recreational Staff",,
"13865","Sunrise Snacks ","West Monroe ","Lousisiana ","01/01/13 00:00:00",,"8817","Sales Rep","Year-Only",
"13871","McDonalds","Beebe","AR","06/09/13 00:00:00",,"8818","Service",,
"13871","Knights Grocery","Beebe","AR","02/04/11 00:00:00","07/02/12 00:00:00","8820","Cashier",,
"13871","Babysitting","Cabot ","AR","06/02/10 00:00:00","08/01/12 00:00:00","8821","Babysitter",,
"13871","Babysitting","Ward","AR","05/06/10 00:00:00","08/15/13 00:00:00","8822","Babysitter",,
"13856","Chickasaw Council","Memphis","TN","05/27/12 00:00:00","07/14/13 00:00:00","8823","Lifeguard and counselor ",,
"13857","Parks and Rec","Cabot ","AR","04/20/13 00:00:00","06/10/13 00:00:00","8824","Umpire",,
"13856","August Builders","Cabot","AR","09/15/11 00:00:00",,"8825","Construction Clean Up",,
"13856","Dominoes Inc.","Cabot","AR","08/05/13 00:00:00",,"8826","Customer Service Representitive",,
"13870","Larry's Pizza","Cabot","AR","12/16/12 00:00:00","07/11/13 00:00:00","8827","Waitress",,
"13857","Tyler Parr's Landscaping","Cabot","AR","05/05/08 00:00:00",,"8828","Landscaper",,
"13856","Channel 3","Cabot","AR","08/20/12 00:00:00",,"8829","Photographer and Technical Director",,
"13870","Coltons Steak House & Grill","Cabot","AR","08/18/13 00:00:00",,"8830","Hostess",,
"13869","Mc Donalds","Lonoke","Arkansas","05/25/12 00:00:00","09/28/12 00:00:00","8831","Crew Worker",,
"13878","Morina's Italian Restaurant","Jacksonville ","AR","08/13/12 00:00:00","12/23/12 00:00:00","8832","Waitress",,
"13878","Sawbucks","El Paso ","AR","08/16/13 00:00:00",,"8834","Waitress",,
"13889","Larry's Pizza ","Cabot ","AR","01/17/13 00:00:00",,"8835","Cook ",,
"13880","Linco Countertops","Cabot","AR","06/01/12 00:00:00","08/01/12 00:00:00","8836","Secretary","Month-Only","Month-Only"
"13880","Fellowship Childcare","Cabot","AR","10/01/12 00:00:00",,"8837","Nursery ","Month-Only",
"13887","Sonic Drive inn","cabot","Arkansas","07/10/12 00:00:00","10/04/12 00:00:00","8838","Carhop, food prep, dishwasher, waiter",,
"13893","Wallace family","Lonoke","AR","06/27/13 00:00:00","07/03/13 00:00:00","8839","Babysitter",,
"13894","Jacksonville Parks and Recreation","Jacksonville","AR","06/05/13 00:00:00","08/07/13 00:00:00","8840","Lifeguard",,
"13802","Reliant Kid Care ","Cabot","AR","01/01/13 00:00:00","08/01/13 00:00:00","8841","Child care provider ","Month-Only","Month-Only"
"13806","Ray Lusk Plumbing","Little Rock","AR","06/07/12 00:00:00","08/10/12 00:00:00","8843","Apprentice/shop worker",,
"13896","Portraits International","Little Rock","AR","07/09/13 00:00:00","07/10/13 00:00:00","8845","photographer assistant",,
"13792","Papa Murphys","Jacksonville","AR","05/20/13 00:00:00","08/25/13 00:00:00","8846","Cashier",,
"13792","State Farm","Jacksonville","AR","04/15/13 00:00:00",,"8847","Janitor",,
"13792","Army National Guard","Cabot","AR","09/18/13 00:00:00",,"8848","Combat Medic",,
"13897","Cabot Public Schools","Cabot","AR","08/11/12 00:00:00",,"8849","Concession Worker",,
"13897","James Cone Construction","Little Rock","AR","06/10/13 00:00:00","08/15/13 00:00:00","8850","Laborer",,
"13897","Cabot Parks and Recreation","Cabot","AR","04/14/09 00:00:00","07/30/12 00:00:00","8851","Concession Worker",,
"13836","Topcon Positioning Systems","Cabot","AR","05/01/09 00:00:00","06/01/09 00:00:00","8852","short term special project marketing assistant","Month-Only","Month-Only"
"13796","Aarons Sales and Lease","Cabot","Ar","03/15/12 00:00:00","03/16/12 00:00:00","8853","Mascot",,
"13797","Babysitting","Cabot","AR","07/21/13 00:00:00",,"8854","Babysitter",,
"13786","Little Caesars","Cabot","AR","06/09/12 00:00:00","05/24/13 00:00:00","8855","Crew Member",,
"13786","Sonic Drive-in","Cabot","AR","06/15/13 00:00:00",,"8856","Carhop",,
"13786","Pioneer Hi-Bred","Tipton","IN","07/21/09 00:00:00","08/17/11 00:00:00","8857","Detasseler",,
"13779","Salon 2000","Cabot","AR","06/01/13 00:00:00","07/14/13 00:00:00","8858","Secretary",,
"13779","APPS Paramedical Services","Madison","Alabama ","06/01/12 00:00:00","07/13/13 00:00:00","8859","Secretary ",,
"13737","Lawn service","Statham ","GA","03/16/12 00:00:00",,"8860","Woker",,
"13800","McDonalds","Cabot","AR","06/09/12 00:00:00","08/10/12 00:00:00","8861","kitchen member",,
"13901","Chateau Elan  ","Braselton ","Georgia ","07/07/13 00:00:00","07/28/13 00:00:00","8862","Housemen ",,
"13737","Plumbing","winder ","ga","06/09/13 00:00:00","08/14/13 00:00:00","8863","worker",,
"13885","Cabot Soccer Association","Cabot","Arkansas","08/24/09 00:00:00",,"8864","Referee",,
"13885","Mr. Castillo","Cabot","Arkansas","09/01/11 00:00:00",,"8865","Babysitter",,
"13743","Axis Art Work Installment","atlanta,georgia","ga","06/01/07 00:00:00",,"8866","cleaner","Month-Only",
"13739","Presto Metals and Recycling","Statham","Georgia","02/01/10 00:00:00",,"8867","Part time worker","Month-Only",
"13744","Lawn care","auburn ","georgia","05/19/10 00:00:00",,"8868","cutting grass ",,
"13903","Lawn work","winder","ga","06/01/12 00:00:00",,"8869","cutting yards","Month-Only",
"13905","N/A","Melfa","Virginia","05/20/10 00:00:00","08/08/11 00:00:00","8870","cutting grass around the neighborhood",,
"13890","Cabot Parks and Recreation ","Cabot","AR","05/01/12 00:00:00",,"8871","Gatekeeper","Month-Only",
"13886","Grindley Pools","Gravel Ridge","Arkansas","06/01/13 00:00:00","07/03/13 00:00:00","8873","construction worker",,
"13907","Ultratan","Cabot","AR","01/01/11 00:00:00","09/01/12 00:00:00","8874","sales associate/bed cleaner","Month-Only","Month-Only"
"13907","First Impressions","Jacksonville","AR","09/01/12 00:00:00","05/01/13 00:00:00","8875","sales associate","Month-Only","Month-Only"
"13909","TM Wood Products","Cabot","AR","05/01/13 00:00:00",,"8876","Secretary assistant","Month-Only",
"13909","Cabot Parks and Rec","Cabot","AR","06/01/08 00:00:00","09/12/09 00:00:00","8877","Gate manager",,
"13809","Lonoke Parks and Recreation","lonoke","AR","04/10/12 00:00:00","06/06/12 00:00:00","8878","Grounds managment",,
"13732","Brian Clark","Winder","Ga","03/17/11 00:00:00",,"8879","Carpenter",,
"13904","Babysitting","winder","GA","05/28/13 00:00:00","08/04/13 00:00:00","8880","babysitter",,
"13518","That 70's Show","Hollywood ","CA","01/01/98 00:00:00","01/01/06 00:00:00","8881","Fez","Year-Only","Year-Only"
"13518","Handy Manny","Hollywood","CA","01/01/06 00:00:00","01/01/13 00:00:00","8882","Voice of Handy Manny ","Year-Only","Year-Only"
"13518","Yo Momma","Hollywood","CA","01/01/06 00:00:00","01/01/08 00:00:00","8883","Host of show","Year-Only","Year-Only"
"13913","CTC","Atlanta","GA","10/01/72 00:00:00",,"8884","President/CEO",,
"13914","N&N Law Firm","LETART","WV","02/16/99 00:00:00",,"8885","Janitor ",,
"13554"," Volunteer Work to Quins Decorations","Stockbridge","Georgia","06/17/13 00:00:00","08/18/13 00:00:00","8886","Assistant/Server ",,
"13554","Baby Sitting","Atlanta","Georgia","05/19/10 00:00:00","07/14/13 00:00:00","8887","Care taker",,
"12223","Peachtree Academy Volleyball","Covington","GA","08/01/13 00:00:00","10/01/13 00:00:00","8888","Volunteer Equipment Manager","Month-Only","Month-Only"
"13945","Bethany baptist church ","Mcdonough ","GA","06/25/14 00:00:00","06/29/14 00:00:00","8889","vbs helper ",,
"13944","Kroger","McDonough","GA","07/05/11 00:00:00",,"8890","Courtesy Clerk",,
"13921","Babysitting","Locust Grove","GA","01/01/12 00:00:00",,"8891","babysitter",,
"13930","Clean Cut Lawn Care","Mcdonough ","Ga","06/10/13 00:00:00","07/29/13 00:00:00","8892","employee",,
"13940","John Fabra's lawncare","McDonough","GA","01/01/10 00:00:00",,"8893","Administrator,Worker",,
"13921","Cleaning","Locust Grove","GA","03/01/12 00:00:00",,"8894","Helping clean",,
"13934","Sheila McKee","McDonough","GA","01/01/13 00:00:00","01/01/13 00:00:00","8895","babysit","Year-Only","Year-Only"
"13925","Home","McDonough","GA","06/01/13 00:00:00","07/30/13 00:00:00","8896","Lawn care",,
"13927","Heather Stoppelbein","mcdonugh","georgia","05/30/13 00:00:00","07/01/13 00:00:00","8897","baby sitting",,"Month-Only"
"13941","Subway","Stockbridge","Ga","07/23/13 00:00:00","09/06/13 00:00:00","8898","Sandwich Artist",,
"13937","YMCA","Decator","GA","06/10/13 00:00:00",,"8899","Leter In Training",,
"13922","Simone Armstrong","McDonough","GA","01/29/13 00:00:00",,"8900","Babysitting",,
"13933","Babysitting","McDonough","GA","05/01/13 00:00:00","08/01/13 00:00:00","8901","Babysitter","Month-Only","Month-Only"
"13961","Mcdonalds","Mcdonough","GA","09/01/12 00:00:00","08/01/13 00:00:00","8903","Crew Member ","Month-Only","Month-Only"
"13965","Krystal","McDonough","Georgia","06/03/13 00:00:00",,"8904","Drive Thru Cashier",,
"13960","Michelle Goodwin","McDonough","GA","01/01/13 00:00:00",,"8905","babysitter ","Year-Only",
"13962","T. Sitigata ","Mcdonough ","Ga","01/01/12 00:00:00","01/01/13 00:00:00","8906","babysitting ","Year-Only","Year-Only"
"13965","McDonalds","Ellenwood","Georgia","02/15/13 00:00:00","05/23/13 00:00:00","8908","Front counter cashier",,
"13949","Bent Creek Lawn Care ","McDonough ","GA","06/01/07 00:00:00",,"8909","Assistant ","Month-Only",
"13968","Googe","McDonough","ga","05/13/13 00:00:00",,"8910","laying sod",,
"13948","Collins Pool Management","McDonough","GA","06/12/13 00:00:00","07/09/13 00:00:00","8911","Basic Employee",,
"13961","Jackson's Lawn Care Service","Covington","GA","08/01/12 00:00:00","09/01/12 00:00:00","8912","Assistant","Month-Only","Month-Only"
"13961","Kim McGruder","Mcdonough","GA","01/01/13 00:00:00","01/01/13 00:00:00","8913","Child Care Provider","Year-Only","Year-Only"
"13978","Babystitting","McDonough","GA","01/01/12 00:00:00",,"8914","Babysitter","Year-Only",
"13982","Mcdonalds ","McDonough","GA","07/10/13 00:00:00","08/27/13 00:00:00","8915","grill",,
"13976","American Tanning and Leather","Griffin","GA","06/01/12 00:00:00","07/01/12 00:00:00","8916","Intern","Month-Only","Month-Only"
"13976","Union Grove High School NJROTC","McDonough","GA","07/01/12 00:00:00","05/01/13 00:00:00","8917","Assistant Supply Officer","Month-Only","Month-Only"
"13976","Union Grove High School NJROTC","McDonough","GA","05/01/13 00:00:00",,"8918","Supply Officer","Month-Only",
"13997","Griffith Dental","Lawerenceville ","GA","06/10/13 00:00:00","08/01/13 00:00:00","8919","Front Desk ",,
"13995","Publix","Mcdonough","Georgia","08/30/13 00:00:00",,"8920","Cashier",,
"13915","Family friend ","McDonough ","Ga","06/02/08 00:00:00",,"8921","Babysitter ",,
"14002","Oak Hill Animal Hospital","Covington","GA","10/01/12 00:00:00","02/01/13 00:00:00","8922","volunteer","Month-Only","Month-Only"
"13998","Summer Brayer","McDonough","GA","01/01/12 00:00:00",,"8923","Babysitter ",,
"14004","Kroger ","McDonough","Georgia","05/12/13 00:00:00","01/10/14 00:00:00","8924","Courtesy Clerk",,
"13915","Grandmother ","Jackson ","Ga ","05/13/09 00:00:00",,"8925","Petsitter ",,
"13945","Salem bapist church ","McDonough ","GA","06/09/13 00:00:00","06/13/13 00:00:00","8944","vbs art helper ",,
"14007","My Dad","McDonough","GA","01/01/12 00:00:00",,"8926","Back yard lawn care","Year-Only",
"14012","MYA Hockey League","McDonough","GA","01/01/13 00:00:00","01/01/13 00:00:00","8927","Cashier Worker","Year-Only","Year-Only"
"13998","Rachel Satterfield","McDonough","GA","01/01/09 00:00:00",,"8928","Babysitter ",,
"14007","My Mom","McDonough","GA","01/01/12 00:00:00",,"8929","Cleaning","Year-Only",
"13998","Robyn Melmahn ","McDonough","GA","01/01/11 00:00:00",,"8930","Babysitter ",,
"14007","Food Pantry","Locust Grove","GA","01/01/11 00:00:00",,"8931","Food Packer","Year-Only",
"14008","Babysitting","McDonough","GA","01/01/11 00:00:00",,"8932","Leader","Year-Only",
"14013","Lawn Care","McDonough","GA","05/20/12 00:00:00","01/01/13 00:00:00","8933","Mowed lawns",,"Year-Only"
"14009","Babysitting","McDonough","GA","06/01/12 00:00:00",,"8934","Babysitter","Month-Only",
"14006","Guided Systems Technology ","Stockbridge ","GA","08/25/13 00:00:00",,"8935","Lawn Care ",,
"14010","Mom","Mcdonough","GA","06/01/11 00:00:00",,"8936","Lawn mower",,
"14003","Lisa Deeb","McDonough","GA","07/01/12 00:00:00","07/01/12 00:00:00","8937","Baby Sitter","Month-Only","Month-Only"
"14003","Julie Paulk","McDonough","GA","09/01/13 00:00:00","09/01/13 00:00:00","8938","Baby Sitter","Month-Only","Month-Only"
"11862","Carlando Roberts","Bronx","NY","05/20/12 00:00:00","07/29/12 00:00:00","8939","Babysitting ",,
"13921","Cleaning","Mcdonough","GA","08/27/12 00:00:00",,"8940","cleaning",,
"13928","RCCG Mount Zion","Lake City","Georgia","12/20/12 00:00:00","12/20/12 00:00:00","8941","Santa Claus",,
"13924","Elliott Land Planning","McDonough","Georgia","01/01/08 00:00:00","01/01/09 00:00:00","8942","Chief of Business and Development","Year-Only","Year-Only"
"13931","Lawn Care","McDonough","GA","06/10/10 00:00:00",,"8943","Grass Cuttter",,
"14028","H-Town ","Mcdonough","GA","06/26/13 00:00:00",,"8945","I sweeped hair in the Barbershop.",,
"13936","Babysitting","McDonough","GA","07/01/09 00:00:00",,"8946","Babysitting",,
"13929","Lawn Care ","Mcdoungh ","GA","03/15/11 00:00:00",,"8947","President ",,
"13939","Motel 6","Mcdonough","GA","08/02/13 00:00:00",,"8948","Desk clerk",,
"13940","Union Grove High School","McDonough","GA","09/09/13 00:00:00","09/09/13 00:00:00","8949","Community Service ",,
"14029","Jacksonville Parks and Recreation","Jacksonville","AR","06/08/13 00:00:00",,"8951","Lifeguard",,
"13941","Burnside Constrution","Jonsboro ","GA","05/31/07 00:00:00",,"8952","All things that has to do with constrution",,
"13944","Chang Brothers Martial Arts","McDonough","GA","01/01/12 00:00:00",,"8953","Assistant","Year-Only",
"13945","Baysitting ","McDonough ","GA","08/14/14 00:00:00","08/15/14 00:00:00","8954","baysitter ",,
"13973","Clean Cuts","Stockbiridge","Georgia","07/21/09 00:00:00","06/19/13 00:00:00","8955","Clean up Duty",,
"13953","Bottle Shoppe","Boston","MA","06/20/10 00:00:00","07/25/10 00:00:00","8956","Cash Register",,
"13967","Ross","Fayette","GA","07/13/11 00:00:00","09/27/13 00:00:00","8957","Manager",,
"13953","Citgo Gas Station","Riverdale","GA","06/01/09 00:00:00","07/03/09 00:00:00","8958","Cash Register",,
"13958","Audrey Lewis ","McDonough","GA","09/04/10 00:00:00",,"8960","Baby Sitter",,
"13950","Lexie McClellan","McDonough","GA","05/08/13 00:00:00","05/08/13 00:00:00","8961","Baby Sitter",,
"13962","ROTC","Mcdonough","GA","01/01/12 00:00:00","01/01/13 00:00:00","8962","voulenteer","Year-Only","Year-Only"
"13971","Hands on Henry","McDonough","GA","01/01/13 00:00:00","01/01/13 00:00:00","8963","worker","Year-Only","Year-Only"
"14030","Red Cross","Spangdahlem","Rheiland-Pfalz","06/01/12 00:00:00","08/01/12 00:00:00","8964","Housing Office Receptionist","Month-Only","Month-Only"
"13957","Babysitter   ","McDonough ","GA ","01/01/13 00:00:00","01/01/13 00:00:00","8965","child care ","Year-Only","Year-Only"
"13962","MACYS","Morrow ","GA","01/01/09 00:00:00","01/01/13 00:00:00","8966","voulenteer","Year-Only","Year-Only"
"13953","Claire Lutz","McDonough","GA","04/22/11 00:00:00",,"8967","Dog Sitter",,
"14033","J&L Lawn Care","McDonough","GA","04/09/13 00:00:00",,"8968","Mower",,
"14136","Allstar Outfitters","Varies","Varies","04/01/10 00:00:00",,"9041","Salesperson","Month-Only",
"14045","Chick-Fil-A","Stockbridge","GA","02/15/13 00:00:00",,"8969","Cashier",,
"14037","Rockdale Youth Soccer Association","Conyers","GA","02/21/11 00:00:00",,"8970","Referee",,
"14047","Clayton County Parks and Recreation","Jonesborro","Ga","05/31/13 00:00:00","07/25/13 00:00:00","8971","Camp Counselor ",,
"14044","Mountain Brook Village Pool Monitoring Job","McDonough","GA","05/31/12 00:00:00",,"8972","Employee",,
"14038","Babysitting","McDonough","GA","03/12/12 00:00:00",,"8973","babysitter",,
"14050","Wings And Fish Grille","Stockbridge","GA","06/01/13 00:00:00",,"8974","Head Cashier",,
"14041","Morrow tourism center","Morrow","GA","06/21/13 00:00:00","08/16/13 00:00:00","8976","helper",,
"14054","Aloha Tans Salon","Mcdonough","GA","06/02/12 00:00:00","07/28/12 00:00:00","8977","N/A",,
"14054","Seasons Bistro ","Mcdonough","GA","01/11/13 00:00:00","03/07/13 00:00:00","8979","Hostess",,
"14046","Subway","McDonough","GA","05/31/13 00:00:00",,"8980","Sandwich Artist and Managers",,
"14049","Hair Plaeis","Mcdonough","GA","06/12/13 00:00:00",,"8981","Assistant",,
"14038","Emmanuel Community Chruch","Conyers","GA","06/05/13 00:00:00",,"8982","babysitter",,
"13993","Rays Counrtry Cooking ","McDonough","GA","05/27/13 00:00:00",,"8983","cleaning up the kitchen and seating people",,
"13997","Angela's Babysitting","Locust Grove","Ga","06/01/11 00:00:00",,"8984","Caretaker ","Month-Only",
"13985","R and R Lawncare","McDonough ","Georgia ","06/01/13 00:00:00","09/23/13 00:00:00","8986","Manager",,
"13990","Hands on Henry","McDonough ","GA","04/11/12 00:00:00","04/11/12 00:00:00","8987","Volunteer",,
"13979","Hands on Henry","McDonough","GA","04/11/09 00:00:00","04/11/09 00:00:00","8988","volunteer",,
"13990","Helping Hands Food Pantry","McDonough ","GA","02/01/12 00:00:00","04/15/12 00:00:00","8989","Volunteer",,
"13988","William A. Lee","Daytona","Florida","05/17/10 00:00:00","07/24/11 00:00:00","8990","Usher",,
"13979","Can Food Drive","McDonough","GA","04/01/09 00:00:00","04/01/09 00:00:00","8991","volunteer",,
"13977","NJROTC","McDonough","GA","01/01/13 00:00:00","01/01/13 00:00:00","9000","Member","Year-Only","Year-Only"
"13975","NJROTC","McDonough","Georgia","08/01/13 00:00:00",,"9001","Member","Month-Only",
"14057","N/a","mcdonough","georgia","01/01/13 00:00:00","01/01/13 00:00:00","9005","n/a","Year-Only","Year-Only"
"14022","PPG","Alpharetta","Georgia","06/05/12 00:00:00","07/28/12 00:00:00","9007","Warehouse shelf stocker",,
"13915","Mckenzie ","Jackson","Ga","05/02/07 00:00:00","05/04/10 00:00:00","9008","Cleaned classroom",,
"14007","Timberridge Presbyterian Church","McDonough","GA","01/01/12 00:00:00",,"9009","Babysitting during church","Year-Only",
"14003","Glen Haven Baptist Chruch","McDonough","GA","07/01/13 00:00:00","07/01/13 00:00:00","9010","Washing cars","Month-Only","Month-Only"
"14014","Pet Sitting","McDonough","Georgia","10/05/12 00:00:00","01/01/13 00:00:00","9011","Feed dogs and cats",,"Year-Only"
"14003","Glen Haven Baptist Chruch","McDonough","GA","06/01/13 00:00:00","06/01/13 00:00:00","9012","VBS worker","Month-Only","Month-Only"
"14005","Turning Point Church ","Mcdonough ","Ga","03/01/10 00:00:00","01/01/12 00:00:00","9014","Technical Director ","Month-Only","Month-Only"
"14005","Lawn care buisness ","McDonough","Ga","06/01/12 00:00:00","07/01/12 00:00:00","9015","Lawn Mower ","Month-Only","Month-Only"
"14013","Church Nursery","Riverdale","GA","01/30/11 00:00:00",,"9016","Volunteer",,
"14063","Winder FUMC","Winder","GA","05/01/12 00:00:00",,"9017","Camp Coucelor",,
"14063","SEAU (South Easter Umpire Association)","Winder","GA","08/01/12 00:00:00",,"9018","Umpire",,
"14068","Arby's","Winder","GA","06/26/12 00:00:00",,"9019","Crew",,
"14063","Chick-Fil-A","Winder","GA","08/01/13 00:00:00",,"9020","Night Cook",,
"14078","Pup and Cat Co.","Winder","GA","09/17/11 00:00:00",,"9021","Volunteer",,
"14069","Evershine Mobile Detailing","Miami","FL","06/01/09 00:00:00",,"9022","Assistant, Buffer, Waxer, Tire Shiner","Month-Only",
"14060","McDonalds","Winder","GA","03/05/13 00:00:00","02/07/15 00:00:00","9023","Cook",,
"14073","MLG ","Winder","Ga","04/13/01 00:00:00",,"9024","Gamer",,
"14081","SPS Food Industry","Braselton","GA","10/14/13 00:00:00",,"9025","Kitchen",,
"14064","GTP Consulting Engineers","suwannee","GA","06/01/13 00:00:00","07/01/13 00:00:00","9026","assistant",,
"14075"," We Buy Gold","Winder","Ga","08/01/11 00:00:00","09/10/11 00:00:00","9027","sign holder",,
"14083","No name (lawn care)","Winder","Georgia","03/10/12 00:00:00",,"9028","Mowing lawns",,
"14066","US Army","Athens","GA","07/15/13 00:00:00",,"9029","Private",,
"14062","Lamar Green","Auburn","GA","04/01/12 00:00:00",,"9030","Lawn Care","Month-Only",
"14075","Mr. Aaron","Auburn ","Ga","09/01/12 00:00:00","09/01/12 00:00:00","9031","Lawn Care","Month-Only","Month-Only"
"14082","Road Atlanta Race Track","Winder ","GA","01/01/13 00:00:00","01/01/13 00:00:00","9032","Cook","Year-Only","Year-Only"
"13943","North Henry Storage","McDonough","GA","06/13/13 00:00:00","06/16/13 00:00:00","9033","Janitor",,
"14094","Childrens Theater Program (FACT)","Franklin","NH","06/09/13 00:00:00","08/12/13 00:00:00","9035","teen intern ",,
"14102","McDonald's","Washington","Georgia","11/01/12 00:00:00",,"9036","Crew Member","Month-Only",
"14117","Reese Booker Pool","Washington ","Ga","06/01/11 00:00:00",,"9037","Concessionist ","Month-Only",
"14115","Washington Wilkes High School","Washington","Georgia","06/03/13 00:00:00","06/27/13 00:00:00","9038","Volunteer Assistant Teacher",,
"14106","Danielle Tyson","Columbus","GA","03/13/11 00:00:00","10/17/11 00:00:00","9039","Babysitting",,
"14105","Sherita's Hair Salon","Washington","GA","01/01/12 00:00:00","01/01/13 00:00:00","9040","Volunteer ","Year-Only","Year-Only"
"14138","Sonic ","Cabot ","AR","06/08/13 00:00:00",,"9042","Carhop",,
"14150","Mustard Seed Faith Ministries","Covington","GA","08/01/13 00:00:00",,"9046","Usher","Month-Only",
"14148","Mark and son's grass cut","Oxford","GA","06/20/10 00:00:00","07/27/13 00:00:00","9047","grass cutter",,
"14155","Izzy's yard service","Covington ","Georgia","10/01/12 00:00:00",,"9048","yard worker","Month-Only",
"14152","Moeing lawn an get pay","covington","gerorgia ","01/01/13 00:00:00","01/01/13 00:00:00","9049","lawn worker","Year-Only","Year-Only"
